Unnamed: 0,REF_U_1,REF_U_2,REF_U_3,REF_tau_11,REF_tau_12,REF_tau_13,REF_tau_22,REF_tau_23,REF_tau_33,REF_k,REF_a_11,REF_a_12,REF_a_13,REF_a_22,REF_a_23,REF_a_33,REF_b_11,REF_b_12,REF_b_13,REF_b_22,REF_b_23,REF_b_33,REF_gradU_11,REF_gradU_12,REF_gradU_13,REF_gradU_21,REF_gradU_22,REF_gradU_23,REF_gradU_31,REF_gradU_32,REF_gradU_33,REF_divtau_1,REF_divtau_2,REF_divtau_3,REF_tauplus_11,REF_tauplus_12,REF_tauplus_13,REF_tauplus_21,REF_tauplus_22,REF_tauplus_23,REF_tauplus_31,REF_tauplus_32,REF_tauplus_33,REF_Uplus_1,REF_Uplus_2,REF_Uplus_3,REF_yplus,Case
51,30.756273,0.002575015,0.0,67.41297,-5.740566,0.0,2.5230448,0.0,12.819349,41.377686,39.82785,-5.740566,0.0,-25.062078,0.0,-14.765774,0.48127213,-0.06936789,0.0,-0.30284533,0.0,-0.17842677,-68.50593,243866.6,0.0,0.0,68.50593,0.0,0.0,0.0,0.0,-75411.82,72700.76,0.0,7.367871,-0.62741256,0.0,-0.62741256,0.27575505,0.0,0.0,0.0,1.401085,10.16794,0.0008512929,0.0,13.849044,fp_1000
52,31.316805,0.002739389,0.0,67.42545,-5.9125667,0.0,2.6965017,0.0,13.086196,41.604076,39.689404,-5.9125667,0.0,-25.039549,0.0,-14.649855,0.47698936,-0.07105754,0.0,-0.30092663,0.0,-0.17606273,-69.93752,231182.39,0.0,0.0,69.93752,0.0,0.0,0.0,0.0,-70468.43,73252.4,0.0,7.369235,-0.6462113,0.0,-0.6462113,0.29471296,0.0,0.0,0.0,1.4302499,10.3532505,0.0009056345,0.0,14.365908,fp_1000
53,31.849562,0.002913418,0.0,67.256836,-6.072214,0.0,2.8767796,0.0,13.340429,41.737022,39.432156,-6.072214,0.0,-24.947903,0.0,-14.484252,0.4723882,-0.072743736,0.0,-0.29887018,0.0,-0.17351803,-71.37481,219353.6,0.0,0.0,71.37481,0.0,0.0,0.0,0.0,-65764.375,73547.336,0.0,7.3508058,-0.66365993,0.0,-0.66365993,0.31441635,0.0,0.0,0.0,1.4580363,10.529378,0.00096316804,0.0,14.897542,fp_1000
54,32.397545,0.0030924205,0.0,67.0834,-6.2364235,0.0,3.0622094,0.0,13.601928,41.873768,39.167553,-6.2364235,0.0,-24.853636,0.0,-14.313917,0.46768603,-0.07446695,0.0,-0.29676858,0.0,-0.17091747,-72.85318,207186.78,0.0,0.0,72.85318,0.0,0.0,0.0,0.0,-60925.89,73850.7,0.0,7.33185,-0.6816071,0.0,-0.6816071,0.3346828,0.0,0.0,0.0,1.4866166,10.71054,0.0010223457,0.0,15.444369,fp_1000
55,32.906616,0.0032837212,0.0,66.72399,-6.3834014,0.0,3.2531264,0.0,13.843213,41.910164,38.783882,-6.3834014,0.0,-24.686983,0.0,-14.096897,0.46270254,-0.07615577,0.0,-0.2945226,0.0,-0.16817993,-74.29561,196223.1,0.0,0.0,74.29561,0.0,0.0,0.0,0.0,-56543.883,73823.79,0.0,7.2925687,-0.697671,0.0,-0.697671,0.355549,0.0,0.0,0.0,1.5129877,10.878838,0.0010855892,0.0,16.006824,fp_1000
56,33.403267,0.003484038,0.0,66.26486,-6.5237446,0.0,3.449592,0.0,14.07771,41.89608,38.334137,-6.5237446,0.0,-24.481129,0.0,-13.85301,0.45749074,-0.07785626,0.0,-0.2921649,0.0,-0.16532585,-75.740616,185712.53,0.0,0.0,75.740616,0.0,0.0,0.0,0.0,-52330.574,73628.586,0.0,7.2423882,-0.7130097,0.0,-0.7130097,0.37702164,0.0,0.0,0.0,1.538617,11.043029,0.0011518134,0.0,16.58535,fp_1000
57,33.914112,0.0036900793,0.0,65.79261,-6.668098,0.0,3.6516724,0.0,14.318909,41.881596,37.871544,-6.668098,0.0,-24.26939,0.0,-13.602154,0.45212635,-0.07960655,0.0,-0.28973815,0.0,-0.1623882,-77.22692,174901.61,0.0,0.0,77.22692,0.0,0.0,0.0,0.0,-47996.86,73427.81,0.0,7.1907735,-0.7287868,0.0,-0.7287868,0.3991079,0.0,0.0,0.0,1.5649787,11.211912,0.0012199301,0.0,17.18041,fp_1000
58,34.37028,0.0039120326,0.0,65.13526,-6.788885,0.0,3.8563619,0.0,14.52882,41.760223,37.295113,-6.788885,0.0,-23.983786,0.0,-13.311328,0.44653875,-0.08128411,0.0,-0.28716066,0.0,-0.15937808,-78.54597,165742.81,0.0,0.0,78.54597,0.0,0.0,0.0,0.0,-44365.45,72810.28,0.0,7.1189294,-0.7419881,0.0,-0.7419881,0.42147934,0.0,0.0,0.0,1.5879209,11.3627205,0.0012933073,0.0,17.792477,fp_1000
59,34.83369,0.0041411673,0.0,64.44478,-6.9108067,0.0,4.0666356,0.0,14.741535,41.626472,36.693794,-6.9108067,0.0,-23.684347,0.0,-13.009447,0.4407507,-0.08300976,0.0,-0.2844866,0.0,-0.1562641,-79.885155,156486.34,0.0,0.0,79.885155,0.0,0.0,0.0,0.0,-40699.38,72140.72,0.0,7.043463,-0.7553135,0.0,-0.7553135,0.44446114,0.0,0.0,0.0,1.6111696,11.515923,0.0013690586,0.0,18.422033,fp_1000
60,35.293186,0.004379332,0.0,63.706436,-7.029496,0.0,4.281111,0.0,14.950201,41.468876,36.06052,-7.029496,0.0,-23.364805,0.0,-12.695715,0.4347902,-0.08475629,0.0,-0.28171498,0.0,-0.15307523,-81.16031,147441.02,0.0,0.0,81.16031,0.0,0.0,0.0,0.0,-37137.223,71360.75,0.0,6.9627666,-0.76828563,0.0,-0.76828563,0.46790212,0.0,0.0,0.0,1.6339756,11.66783,0.0014477952,0.0,19.06958,fp_1000
61,35.71462,0.0046317074,0.0,62.86309,-7.1315365,0.0,4.496321,0.0,15.134611,41.247013,35.36508,-7.1315365,0.0,-23.001686,0.0,-12.363396,0.42869872,-0.08644913,0.0,-0.27882853,0.0,-0.1498702,-82.16663,139556.44,0.0,0.0,82.16663,0.0,0.0,0.0,0.0,-34095.902,70286.18,0.0,6.8705935,-0.7794381,0.0,-0.7794381,0.49142343,0.0,0.0,0.0,1.6541306,11.807155,0.0015312299,0.0,19.735632,fp_1000
62,36.148094,0.0048912955,0.0,61.995644,-7.236493,0.0,4.717682,0.0,15.324291,41.018806,34.64977,-7.236493,0.0,-22.628191,0.0,-12.021581,0.4223644,-0.08820945,0.0,-0.27582702,0.0,-0.14653742,-83.20172,131446.53,0.0,0.0,83.20172,0.0,0.0,0.0,0.0,-30967.664,69180.9,0.0,6.775786,-0.7909093,0.0,-0.7909093,0.5156169,0.0,0.0,0.0,1.6748616,11.950461,0.0016170489,0.0,20.42072,fp_1000
63,36.553406,0.005162619,0.0,61.070084,-7.329096,0.0,4.9382806,0.0,15.493957,40.75116,33.902645,-7.329096,0.0,-22.22916,0.0,-11.673484,0.41597152,-0.089925,0.0,-0.27274266,0.0,-0.14322886,-83.9207,124192.984,0.0,0.0,83.9207,0.0,0.0,0.0,0.0,-28233.766,67866.39,0.0,6.674628,-0.8010303,0.0,-0.8010303,0.53972715,0.0,0.0,0.0,1.693405,12.0844555,0.0017067477,0.0,21.125383,fp_1000
64,36.949093,0.0054439534,0.0,60.100655,-7.416317,0.0,5.1614776,0.0,15.6551695,40.45865,33.12822,-7.416317,0.0,-21.810955,0.0,-11.317264,0.40940836,-0.09165305,0.0,-0.26954627,0.0,-0.1398621,-84.479454,117301.16,0.0,0.0,84.479454,0.0,0.0,0.0,0.0,-25674.693,66421.44,0.0,6.568674,-0.810563,0.0,-0.810563,0.56412137,0.0,0.0,0.0,1.7110248,12.215269,0.0017997561,0.0,21.850183,fp_1000
65,37.348427,0.005733707,0.0,59.103294,-7.5032554,0.0,5.389114,0.0,15.815962,40.154186,32.333836,-7.5032554,0.0,-21.380342,0.0,-10.953495,0.402621,-0.09343056,0.0,-0.26622808,0.0,-0.13639294,-84.98234,110409.51,0.0,0.0,84.98234,0.0,0.0,0.0,0.0,-23129.697,64910.33,0.0,6.459668,-0.82006496,0.0,-0.82006496,0.58900076,0.0,0.0,0.0,1.7285985,12.347288,0.0018955478,0.0,22.5957,fp_1000
66,37.711308,0.0060341074,0.0,58.076046,-7.5753374,0.0,5.6111383,0.0,15.949932,39.818558,31.530342,-7.5753374,0.0,-20.934568,0.0,-10.595774,0.3959252,-0.0951232,0.0,-0.2628745,0.0,-0.1330507,-85.05065,104552.75,0.0,0.0,85.05065,0.0,0.0,0.0,0.0,-21056.896,63200.78,0.0,6.3473954,-0.82794315,0.0,-0.82794315,0.6132669,0.0,0.0,0.0,1.7432407,12.467255,0.0019948594,0.0,23.362516,fp_1000
67,38.084557,0.0063430932,0.0,57.019444,-7.64948,0.0,5.839508,0.0,16.08773,39.473343,30.703882,-7.64948,0.0,-20.476053,0.0,-10.22783,0.38891923,-0.09689425,0.0,-0.2593656,0.0,-0.12955363,-85.12092,98528.62,0.0,0.0,85.12092,0.0,0.0,0.0,0.0,-18924.855,61442.38,0.0,6.2319145,-0.83604646,0.0,-0.83604646,0.63822645,0.0,0.0,0.0,1.7583014,12.590651,0.0020970092,0.0,24.151249,fp_1000
68,38.43423,0.006659698,0.0,55.958042,-7.713978,0.0,6.062758,0.0,16.20675,39.113773,29.88219,-7.713978,0.0,-20.013092,0.0,-9.8691,0.38199064,-0.098609485,0.0,-0.25583175,0.0,-0.12615888,-84.86025,93171.836,0.0,0.0,84.86025,0.0,0.0,0.0,0.0,-17095.793,59566.844,0.0,6.115909,-0.8430958,0.0,-0.8430958,0.66262645,0.0,0.0,0.0,1.7713095,12.706252,0.002201678,0.0,24.962523,fp_1000
69,38.778343,0.0069848006,0.0,54.877842,-7.7749753,0.0,6.2870965,0.0,16.31885,38.741894,29.049913,-7.7749753,0.0,-19.540833,0.0,-9.509081,0.37491602,-0.10034325,0.0,-0.25219253,0.0,-0.12272349,-84.44088,88043.38,0.0,0.0,84.44088,0.0,0.0,0.0,0.0,-15379.794,57607.332,0.0,5.9978495,-0.84976244,0.0,-0.84976244,0.6871454,0.0,0.0,0.0,1.7835612,12.820014,0.002309156,0.0,25.796978,fp_1000
70,39.11859,0.007317285,0.0,53.787025,-7.8332844,0.0,6.5118995,0.0,16.425274,38.3621,28.212292,-7.8332844,0.0,-19.062834,0.0,-9.149459,0.36771047,-0.10209666,0.0,-0.2484592,0.0,-0.11925128,-83.8696,83088.15,0.0,0.0,83.8696,0.0,0.0,0.0,0.0,-13746.604,55586.7,0.0,5.8786287,-0.8561353,0.0,-0.8561353,0.71171516,0.0,0.0,0.0,1.795193,12.9325,0.0024190745,0.0,26.655283,fp_1000
71,39.43765,0.007654961,0.0,52.710747,-7.883258,0.0,6.729704,0.0,16.514704,37.977577,27.39236,-7.883258,0.0,-18.58868,0.0,-8.80368,0.36063862,-0.103788316,0.0,-0.24473232,0.0,-0.1159063,-82.966156,78713.14,0.0,0.0,82.966156,0.0,0.0,0.0,0.0,-12364.367,53496.777,0.0,5.7609973,-0.8615971,0.0,-0.8615971,0.73552,0.0,0.0,0.0,1.8049672,13.037978,0.0025307091,0.0,27.538113,fp_1000
72,39.765823,0.008002288,0.0,51.603706,-7.934659,0.0,6.953733,0.0,16.60669,37.582066,26.548996,-7.934659,0.0,-18.100977,0.0,-8.44802,0.35321367,-0.105564445,0.0,-0.24081935,0.0,-0.11239431,-82.036896,74213.086,0.0,0.0,82.036896,0.0,0.0,0.0,0.0,-10942.626,51347.125,0.0,5.640004,-0.86721504,0.0,-0.86721504,0.7600052,0.0,0.0,0.0,1.8150207,13.146472,0.0026455345,0.0,28.446173,fp_1000
73,40.063675,0.00834804,0.0,50.550404,-7.9753604,0.0,7.1630583,0.0,16.676937,37.195198,25.753603,-7.9753604,0.0,-17.633741,0.0,-8.119863,0.34619525,-0.10720954,0.0,-0.23704325,0.0,-0.10915202,-80.88947,70474.62,0.0,0.0,80.88947,0.0,0.0,0.0,0.0,-9814.431,49193.69,0.0,5.5248837,-0.87166345,0.0,-0.87166345,0.7828833,0.0,0.0,0.0,1.8226985,13.244942,0.0027598392,0.0,29.38018,fp_1000
74,40.369846,0.008703616,0.0,49.467422,-8.017165,0.0,7.378262,0.0,16.749073,36.79738,24.935835,-8.017165,0.0,-17.153324,0.0,-7.7825117,0.33882624,-0.10893663,0.0,-0.23307806,0.0,-0.105748184,-79.70831,66633.7,0.0,0.0,79.70831,0.0,0.0,0.0,0.0,-8655.645,46979.0,0.0,5.4065194,-0.87623245,0.0,-0.87623245,0.8064038,0.0,0.0,0.0,1.8305825,13.34616,0.0028773919,0.0,30.340881,fp_1000
75,40.658443,0.009060677,0.0,48.426365,-8.052381,0.0,7.582971,0.0,16.807997,36.408665,24.153921,-8.052381,0.0,-16.689474,0.0,-7.4644485,0.33170566,-0.1105833,0.0,-0.22919643,0.0,-0.10250922,-78.72576,63254.82,0.0,0.0,78.72576,0.0,0.0,0.0,0.0,-7655.4424,44783.79,0.0,5.292738,-0.88008136,0.0,-0.88008136,0.82877743,0.0,0.0,0.0,1.8370224,13.44157,0.0029954351,0.0,31.329037,fp_1000
76,40.94607,0.009424903,0.0,47.38108,-8.085878,0.0,7.787702,0.0,16.863255,36.016018,23.370401,-8.085878,0.0,-16.222977,0.0,-7.1474247,0.32444456,-0.11225392,0.0,-0.2252189,0.0,-0.09922564,-77.79649,59979.6,0.0,0.0,77.79649,0.0,0.0,0.0,0.0,-6693.783,42554.832,0.0,5.178494,-0.88374245,0.0,-0.88374245,0.8511534,0.0,0.0,0.0,1.8430618,13.536659,0.0031158475,0.0,32.34543,fp_1000
77,41.22463,0.009795619,0.0,46.363853,-8.1153,0.0,7.9854817,0.0,16.910402,35.629868,22.610607,-8.1153,0.0,-15.767764,0.0,-6.8428435,0.3172985,-0.11388339,0.0,-0.22127171,0.0,-0.096026786,-77.16024,56973.832,0.0,0.0,77.16024,0.0,0.0,0.0,0.0,-5818.299,40340.094,0.0,5.0673165,-0.8869581,0.0,-0.8869581,0.87276965,0.0,0.0,0.0,1.8482149,13.62875,0.0032384049,0.0,33.39087,fp_1000
78,41.496914,0.010173702,0.0,45.365234,-8.141421,0.0,8.178376,0.0,16.950922,35.247265,21.867056,-8.141421,0.0,-15.3198,0.0,-6.5472546,0.31019506,-0.115490116,0.0,-0.217319,0.0,-0.09287607,-76.76882,54180.973,0.0,0.0,76.76882,0.0,0.0,0.0,0.0,-5011.3403,38126.195,0.0,4.958173,-0.889813,0.0,-0.889813,0.893852,0.0,0.0,0.0,1.8526435,13.718767,0.0033633981,0.0,34.466187,fp_1000
79,41.76539,0.0105622085,0.0,44.382954,-8.164969,0.0,8.36684,0.0,16.986317,34.868057,21.137585,-8.164969,0.0,-14.8785305,0.0,-6.2590537,0.30310816,-0.1170838,0.0,-0.21335474,0.0,-0.08975341,-76.609344,51541.01,0.0,0.0,76.609344,0.0,0.0,0.0,0.0,-4252.968,35916.492,0.0,4.8508153,-0.8923867,0.0,-0.8923867,0.9144501,0.0,0.0,0.0,1.856512,13.807523,0.003491837,0.0,35.572227,fp_1000
80,42.025204,0.01096128,0.0,43.435814,-8.184514,0.0,8.546686,0.0,17.013872,34.498188,20.437023,-8.184514,0.0,-14.452105,0.0,-5.9849186,0.2962043,-0.11862238,0.0,-0.20946181,0.0,-0.086742505,-76.787735,49153.355,0.0,0.0,76.787735,0.0,0.0,0.0,0.0,-3573.8284,33738.652,0.0,4.747298,-0.8945228,0.0,-0.8945228,0.9341063,0.0,0.0,0.0,1.8595237,13.893417,0.0036237692,0.0,36.70988,fp_1000
81,42.28408,0.011373493,0.0,42.49758,-8.202258,0.0,8.723482,0.0,17.037876,34.12947,19.744602,-8.202258,0.0,-14.029498,0.0,-5.715103,0.2892603,-0.12016387,0.0,-0.20553349,0.0,-0.08372681,-77.0983,46856.383,0.0,0.0,77.0983,0.0,0.0,0.0,0.0,-2923.9626,31561.197,0.0,4.6447544,-0.8964622,0.0,-0.8964622,0.9534291,0.0,0.0,0.0,1.8621472,13.979002,0.0037600456,0.0,37.880043,fp_1000
82,42.533955,0.011800889,0.0,41.603127,-8.215882,0.0,8.889261,0.0,17.054054,33.77322,19.087646,-8.215882,0.0,-13.62622,0.0,-5.4614267,0.28258553,-0.12163309,0.0,-0.20173113,0.0,-0.08085439,-77.667076,44805.598,0.0,0.0,77.667076,0.0,0.0,0.0,0.0,-2351.0454,29444.389,0.0,4.546995,-0.8979512,0.0,-0.8979512,0.9715478,0.0,0.0,0.0,1.8639152,14.061608,0.0039013417,0.0,39.083645,fp_1000
83,42.78407,0.012243004,0.0,40.71534,-8.227992,0.0,9.052212,0.0,17.06715,33.41735,18.437107,-8.227992,0.0,-13.226022,0.0,-5.211084,0.27586126,-0.12310957,0.0,-0.19789153,0.0,-0.07796974,-78.238396,42819.773,0.0,0.0,78.238396,0.0,0.0,0.0,0.0,-1801.1815,27332.473,0.0,4.449965,-0.89927465,0.0,-0.89927465,0.9893575,0.0,0.0,0.0,1.8653466,14.144296,0.0040475037,0.0,40.321644,fp_1000
84,43.026196,0.012703247,0.0,39.872925,-8.236269,0.0,9.203217,0.0,17.072845,33.074493,17.823261,-8.236269,0.0,-12.846446,0.0,-4.976816,0.2694412,-0.12451089,0.0,-0.19420472,0.0,-0.07523647,-78.79594,41048.41,0.0,0.0,78.79594,0.0,0.0,0.0,0.0,-1322.1357,25303.71,0.0,4.3578935,-0.9001794,0.0,-0.9001794,1.0058614,0.0,0.0,0.0,1.8659691,14.224342,0.004199659,0.0,41.59502,fp_1000
85,43.26857,0.01317835,0.0,39.04007,-8.243026,0.0,9.350506,0.0,17.075413,32.732994,17.218075,-8.243026,0.0,-12.471491,0.0,-4.7465835,0.26300794,-0.1259131,0.0,-0.19050336,0.0,-0.07250457,-79.2092,39338.777,0.0,0.0,79.2092,0.0,0.0,0.0,0.0,-867.9226,23291.867,0.0,4.266867,-0.9009178,0.0,-0.9009178,1.0219593,0.0,0.0,0.0,1.8662497,14.304472,0.0043567265,0.0,42.90479,fp_1000
86,43.50488,0.013670354,0.0,38.248978,-8.246549,0.0,9.48635,0.0,17.071636,32.40348,16.646656,-8.246549,0.0,-12.115972,0.0,-4.5306845,0.25686523,-0.12724788,0.0,-0.18695477,0.0,-0.06991046,-79.32202,37799.28,0.0,0.0,79.32202,0.0,0.0,0.0,0.0,-475.81104,21368.506,0.0,4.1804047,-0.9013029,0.0,-0.9013029,1.0368065,0.0,0.0,0.0,1.865837,14.382594,0.004519382,0.0,44.251987,fp_1000
87,43.740643,0.014175339,0.0,37.47505,-8.248393,0.0,9.616565,0.0,17.064516,32.078064,16.089674,-8.248393,0.0,-11.768812,0.0,-4.320861,0.2507893,-0.1285675,0.0,-0.18344018,0.0,-0.06734915,-79.19117,36332.402,0.0,0.0,79.19117,0.0,0.0,0.0,0.0,-113.32177,19482.482,0.0,4.095819,-0.90150446,0.0,-0.90150446,1.0510381,0.0,0.0,0.0,1.8650587,14.460537,0.004686328,0.0,45.637684,fp_1000
88,43.972813,0.014693224,0.0,36.73534,-8.24777,0.0,9.737027,0.0,17.052608,31.762487,15.560348,-8.24777,0.0,-11.437964,0.0,-4.1223836,0.2449485,-0.12983508,0.0,-0.1800546,0.0,-0.06489391,-78.70688,34988.758,0.0,0.0,78.70688,0.0,0.0,0.0,0.0,201.7014,17673.293,0.0,4.0149727,-0.90143645,0.0,-0.90143645,1.0642041,0.0,0.0,0.0,1.8637571,14.537292,0.0048575397,0.0,47.062977,fp_1000
89,44.20316,0.015220685,0.0,36.02286,-8.245244,0.0,9.849111,0.0,17.036888,31.45443,15.053241,-8.245244,0.0,-11.120509,0.0,-3.9327314,0.2392865,-0.1310665,0.0,-0.17677175,0.0,-0.062514745,-78.09047,33739.63,0.0,0.0,78.09047,0.0,0.0,0.0,0.0,484.80273,15934.53,0.0,3.9371026,-0.9011603,0.0,-0.9011603,1.0764542,0.0,0.0,0.0,1.8620391,14.613444,0.005031917,0.0,48.529003,fp_1000
90,44.43276,0.01575869,0.0,35.33197,-8.241011,0.0,9.954145,0.0,17.01771,31.151913,14.564028,-8.241011,0.0,-10.813796,0.0,-3.7502317,0.23375817,-0.13227133,0.0,-0.17356552,0.0,-0.060192637,-77.353874,32570.07,0.0,0.0,77.353874,0.0,0.0,0.0,0.0,740.50244,14251.994,0.0,3.8615918,-0.9006975,0.0,-0.9006975,1.0879339,0.0,0.0,0.0,1.859943,14.689349,0.00520978,0.0,50.036922,fp_1000
91,44.659077,0.016305728,0.0,34.67936,-8.234556,0.0,10.047538,0.0,16.993292,30.860094,14.105963,-8.234556,0.0,-10.525859,0.0,-3.580104,0.22854698,-0.13341755,0.0,-0.17054158,0.0,-0.058005396,-76.78382,31520.982,0.0,0.0,76.78382,0.0,0.0,0.0,0.0,962.2934,12684.005,0.0,3.790265,-0.89999217,0.0,-0.89999217,1.0981411,0.0,0.0,0.0,1.8572743,14.764169,0.0053906287,0.0,51.587936,fp_1000
92,44.8877,0.016865714,0.0,34.03265,-8.227031,0.0,10.137403,0.0,16.96619,30.568121,13.653901,-8.227031,0.0,-10.241345,0.0,-3.412556,0.22333562,-0.1345688,0.0,-0.16751675,0.0,-0.05581887,-76.27685,30507.027,0.0,0.0,76.27685,0.0,0.0,0.0,0.0,1172.984,11140.016,0.0,3.719583,-0.8991696,0.0,-0.8991696,1.1079628,0.0,0.0,0.0,1.8543123,14.83975,0.0055757584,0.0,53.183273,fp_1000
93,45.11152,0.017438034,0.0,33.43778,-8.21701,0.0,10.212093,0.0,16.931345,30.290607,13.244039,-8.21701,0.0,-9.981646,0.0,-3.262393,0.21861625,-0.13563626,0.0,-0.16476469,0.0,-0.05385156,-75.965866,29629.229,0.0,0.0,75.965866,0.0,0.0,0.0,0.0,1341.2659,9756.942,0.0,3.6545668,-0.8980743,0.0,-0.8980743,1.1161262,0.0,0.0,0.0,1.8505038,14.913745,0.0057649664,0.0,54.8242,fp_1000
94,45.338833,0.018025711,0.0,32.844418,-8.206163,0.0,10.284313,0.0,16.893587,30.01116,12.836979,-8.206163,0.0,-9.723126,0.0,-3.1138518,0.2138701,-0.13671853,0.0,-0.16199185,0.0,-0.051878233,-75.66475,28765.533,0.0,0.0,75.66475,0.0,0.0,0.0,0.0,1503.8641,8389.18,0.0,3.589716,-0.896889,0.0,-0.896889,1.1240194,0.0,0.0,0.0,1.8463771,14.988894,0.005959251,0.0,56.51202,fp_1000
95,45.56329,0.018626858,0.0,32.29476,-8.1933565,0.0,10.343623,0.0,16.848326,29.743355,12.4658575,-8.1933565,0.0,-9.485281,0.0,-2.980577,0.20955701,-0.13773423,0.0,-0.1594521,0.0,-0.05010492,-75.34981,27997.758,0.0,0.0,75.34981,0.0,0.0,0.0,0.0,1640.8357,7163.5493,0.0,3.5296414,-0.8954892,0.0,-0.8954892,1.1305016,0.0,0.0,0.0,1.8414303,15.0631,0.006157988,0.0,58.248074,fp_1000
96,45.789547,0.01924299,0.0,31.760044,-8.17935,0.0,10.397282,0.0,16.798285,29.477806,12.108174,-8.17935,0.0,-9.254589,0.0,-2.853585,0.20537782,-0.13873743,0.0,-0.15697555,0.0,-0.048402265,-75.16487,27264.34,0.0,0.0,75.16487,0.0,0.0,0.0,0.0,1775.9124,5997.482,0.0,3.4712,-0.89395833,0.0,-0.89395833,1.1363662,0.0,0.0,0.0,1.8359611,15.137898,0.00636168,0.0,60.033737,fp_1000
97,46.016685,0.019874085,0.0,31.247074,-8.163935,0.0,10.443598,0.0,16.742603,29.216639,11.769317,-8.163935,0.0,-9.034161,0.0,-2.7351558,0.20141463,-0.1397138,0.0,-0.15460645,0.0,-0.04680819,-75.14259,26577.975,0.0,0.0,75.14259,0.0,0.0,0.0,0.0,1907.8312,4912.3633,0.0,3.4151351,-0.8922736,0.0,-0.8922736,1.1414284,0.0,0.0,0.0,1.8298752,15.212991,0.006570318,0.0,61.87043,fp_1000
98,46.24309,0.020526769,0.0,30.766438,-8.146591,0.0,10.479898,0.0,16.679249,28.962793,11.45791,-8.146591,0.0,-8.82863,0.0,-2.6292794,0.19780396,-0.1406389,0.0,-0.15241331,0.0,-0.04539064,-75.64906,25956.404,0.0,0.0,75.64906,0.0,0.0,0.0,0.0,2034.6544,3939.8972,0.0,3.3626041,-0.89037806,0.0,-0.89037806,1.1453958,0.0,0.0,0.0,1.8229511,15.28784,0.0067860936,0.0,63.759613,fp_1000
99,46.472706,0.02120132,0.0,30.29275,-8.128076,0.0,10.512144,0.0,16.611631,28.708261,11.153907,-8.128076,0.0,-8.626698,0.0,-2.5272098,0.19426301,-0.14156334,0.0,-0.15024765,0.0,-0.044015374,-76.39746,25353.496,0.0,0.0,76.39746,0.0,0.0,0.0,0.0,2160.7104,3001.8994,0.0,3.3108325,-0.88835436,0.0,-0.88835436,1.14892,0.0,0.0,0.0,1.8155608,15.3637495,0.0070090983,0.0,65.70278,fp_1000
100,46.70167,0.02190798,0.0,29.849373,-8.107515,0.0,10.534149,0.0,16.537685,28.460604,10.875636,-8.107515,0.0,-8.439587,0.0,-2.4360497,0.19106475,-0.142434,0.0,-0.14826788,0.0,-0.042796873,-77.62938,24807.959,0.0,0.0,77.62938,0.0,0.0,0.0,0.0,2279.275,2165.5715,0.0,3.2623737,-0.88610727,0.0,-0.88610727,1.1513251,0.0,0.0,0.0,1.807479,15.439445,0.0072427182,0.0,67.70148,fp_1000
101,46.932873,0.022646928,0.0,29.417786,-8.085396,0.0,10.550256,0.0,16.46009,28.214066,10.608408,-8.085396,0.0,-8.259121,0.0,-2.349287,0.18799856,-0.14328662,0.0,-0.14636531,0.0,-0.04163326,-79.037094,24285.799,0.0,0.0,79.037094,0.0,0.0,0.0,0.0,2400.3374,1379.0995,0.0,3.2152035,-0.88368976,0.0,-0.88368976,1.1530856,0.0,0.0,0.0,1.7989981,15.51588,0.0074870125,0.0,69.7573,fp_1000
102,47.167103,0.02341704,0.0,28.99419,-8.061837,0.0,10.561399,0.0,16.379,27.967295,10.349327,-8.061837,0.0,-8.083464,0.0,-2.265864,0.18502553,-0.14412972,0.0,-0.14451636,0.0,-0.04050917,-80.60186,23781.094,0.0,0.0,80.60186,0.0,0.0,0.0,0.0,2524.1194,631.4435,0.0,3.1689072,-0.8811149,0.0,-0.8811149,1.1543034,0.0,0.0,0.0,1.7901354,15.593316,0.00774161,0.0,71.871864,fp_1000
103,47.400734,0.024234192,0.0,28.597687,-8.035654,0.0,10.562345,0.0,16.292849,27.726439,10.113394,-8.035654,0.0,-7.9219484,0.0,-2.1914449,0.18237816,-0.1449096,0.0,-0.1428591,0.0,-0.039519046,-82.3187,23324.584,0.0,0.0,82.3187,0.0,0.0,0.0,0.0,2656.8206,-12.075115,0.0,3.1255713,-0.8782532,0.0,-0.8782532,1.1544067,0.0,0.0,0.0,1.7807195,15.670553,0.008011757,0.0,74.04686,fp_1000
104,47.63783,0.025087992,0.0,28.206108,-8.007704,0.0,10.558903,0.0,16.202564,27.483788,9.883583,-8.007704,0.0,-7.7636223,0.0,-2.119961,0.17980751,-0.1456805,0.0,-0.14124003,0.0,-0.038567483,-84.08438,22881.695,0.0,0.0,84.08438,0.0,0.0,0.0,0.0,2791.0735,-625.0236,0.0,3.082774,-0.87519836,0.0,-0.87519836,1.1540306,0.0,0.0,0.0,1.770852,15.748936,0.008294022,0.0,76.28401,fp_1000
